OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY,MAXPATIENCE
6,-625.000000,175.000000,-27/9/16/-23/N/N/,-27/9/-26/9/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-11/-5/-11/-6/-11/-7/-11/-8/-11/-9/-11/-10/-11/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/16/-24/16/-23/,8,10.724512,20.721947,5,5,0.000000,8.669022,78.219772,-13/2/-12/2/-12/1/-12/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-11/-5/-11/-6/-11/-7/-11/-8/-11/-9/-11/-10/-11/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/16/-24/16/-23/,-13/2/16/-23/-13/3/,N,57.191483,72.965012,0,277,5
6,525.000000,-175.000000,9/-10/10/-4/10/2/,9/-10/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/10/-4/,8,3.407376,17.018295,5,5,0.000000,11.091132,68.625710,11/-4/11/-3/11/-2/11/-1/11/0/10/0/10/1/10/2/,11/-4/10/2/10/-4/,N,0.000000,31.577177,1,644,5
6,-75.000000,475.000000,0/5/-2/9/N/N/,0/5/0/6/-1/6/-1/7/-1/8/-1/9/-2/9/,8,9.968512,16.050714,6,2,2.518480,3.476788,92.332901,N,-2/9/-2/9/-2/9/,N,22.675869,37.639713,0,28,6
6,575.000000,-325.000000,8/-11/10/-4/N/N/,8/-11/9/-11/10/-11/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/10/-4/,8,4.283184,6.990670,9,5,0.000000,8.046333,84.129761,10/-7/10/-8/10/-9/10/-10/10/-11/9/-11/8/-11/,10/-7/8/-11/11/-7/,N,14.315935,30.987545,0,913,9
6,425.000000,125.000000,9/-1/9/-1/8/2/,9/-1/,8,0.799088,12.303381,10,3,8.991344,11.180508,51.369858,N,8/2/8/2/8/2/,N,13.301840,54.030663,0,1995,10
6,525.000000,25.000000,-10/-11/10/-1/N/N/,-10/-11/-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/-1/,8,8.199984,16.268267,9,5,0.000000,9.300748,82.441254,10/-1/,10/-1/10/-1/10/0/,N,5.092416,74.447952,1,869,9
6,475.000000,-475.000000,9/-10/10/-2/9/-13/,9/-10/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,14.315935,21.374615,10,5,0.000000,10.962822,67.217552,9/-11/9/-12/9/-13/,9/-11/9/-13/9/-10/,N,0.000000,70.937943,1,786,10
6,-475.000000,-525.000000,-10/-11/12/-2/N/N/,-10/-11/-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/12/-2/,8,0.000000,6.269453,7,5,0.000000,6.181699,96.496567,-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/12/-2/,-10/-12/12/-2/-10/-11/,N,47.635517,64.440102,0,141,7
6,425.000000,-525.000000,8/-11/10/-4/N/N/,8/-11/9/-11/10/-11/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/10/-4/,8,6.601728,9.084871,7,1,3.407376,7.593320,84.706894,N,8/-11/8/-11/8/-11/,N,65.384102,70.343636,0,1224,7
6,525.000000,125.000000,9/-10/10/-2/10/2/,9/-10/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,15.152161,20.398956,8,3,4.283184,5.311973,54.742409,N,10/2/10/2/10/2/,N,9.968512,33.585899,0,758,8
6,575.000000,-275.000000,9/-10/10/-4/N/N/,9/-10/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/10/-4/,8,0.799088,13.218272,8,5,0.000000,4.457507,81.694992,10/-6/10/-7/10/-8/10/-9/10/-10/9/-10/,10/-6/9/-10/11/-6/,N,38.656521,79.686005,0,1832,8
6,425.000000,-325.000000,8/-7/10/-4/N/N/,8/-7/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/10/-4/,8,5.911536,6.040189,8,1,2.518480,4.827095,82.649742,N,8/-7/8/-7/8/-7/,N,19.236591,66.295837,0,1692,8
6,525.000000,-325.000000,1/-9/13/-2/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,8,11.620672,14.268898,6,5,0.000000,5.971334,84.995819,10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,10/-6/13/-2/10/-7/,N,25.491646,33.166023,0,19,6
6,475.000000,-475.000000,9/-10/10/-4/N/N/,9/-10/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/10/-4/,8,5.911536,10.635940,9,1,1.571424,7.799820,93.845345,N,9/-10/9/-10/9/-10/,N,16.014353,17.074741,0,11,9
6,525.000000,-325.000000,1/-9/13/-2/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,8,20.157391,23.149582,7,5,0.000000,5.749648,72.036880,10/-8/9/-8/8/-8/7/-8/7/-9/6/-9/5/-9/4/-9/3/-9/2/-9/1/-9/,10/-8/1/-9/10/-7/,N,16.014353,21.746746,0,51,7
6,475.000000,-475.000000,9/-10/10/-4/N/N/,9/-10/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/10/-4/,8,10.724512,11.604725,8,1,4.283184,6.624540,87.668900,N,9/-10/9/-10/9/-10/,N,16.931520,25.683842,0,1031,8
6,675.000000,-75.000000,1/-9/13/-2/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,8,19.236591,21.056850,5,2,0.799088,10.550085,97.126068,N,13/-2/13/-2/13/-2/,N,2.370512,41.572327,1,54,5
6,575.000000,-475.000000,9/-7/10/-2/11/-10/,9/-7/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,11.620672,23.110897,6,3,3.407376,7.042543,73.833496,N,11/-10/11/-10/11/-10/,N,8.199984,22.725878,0,176,6
6,675.000000,-125.000000,1/-9/13/-2/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,8,8.199984,8.574716,10,5,0.000000,5.198665,75.266876,12/-3/11/-3/11/-4/11/-5/11/-6/10/-6/10/-7/10/-8/9/-8/8/-8/7/-8/7/-9/6/-9/5/-9/4/-9/3/-9/2/-9/1/-9/,12/-3/1/-9/13/-3/,N,45.229069,82.754944,0,784,10
6,575.000000,-375.000000,9/-7/10/-2/N/N/,9/-7/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,8.991344,15.394506,5,5,0.000000,7.431918,66.979790,10/-8/10/-7/9/-7/,10/-8/9/-7/11/-8/,N,11.620672,12.068654,0,1,5
6,575.000000,-75.000000,9/-7/10/-2/N/N/,9/-7/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,20.157391,21.586384,10,5,0.000000,7.933598,95.705017,10/-2/,10/-2/10/-2/11/-2/,N,33.948364,36.360123,0,634,10
6,525.000000,-25.000000,1/-9/10/-1/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/11/-1/10/-1/,8,12.459488,15.318446,5,2,6.601728,7.648959,79.219208,N,10/-1/10/-1/10/-1/,N,9.375599,60.193378,1,1343,5
6,-25.000000,375.000000,2/8/3/10/-2/7/,2/8/2/7/1/7/0/7/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/3/11/3/10/,8,8.199984,14.102854,9,5,0.000000,10.888910,81.581612,-2/7/,-2/7/-2/7/-1/7/,N,8.199984,69.854874,1,66,9
6,525.000000,125.000000,9/-10/10/-2/N/N/,9/-10/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,10.724512,11.610863,6,5,0.000000,3.968141,66.500732,10/1/10/0/11/0/11/-1/11/-2/11/-3/11/-4/11/-5/11/-6/10/-6/10/-7/10/-8/10/-9/10/-10/9/-10/,10/1/9/-10/10/2/,N,10.724512,76.658417,0,1359,6
6,125.000000,-425.000000,1/-9/10/-1/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/11/-1/10/-1/,8,5.911536,9.354457,5,5,0.000000,6.158179,58.779541,3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/11/-1/10/-1/,3/-9/10/-1/2/-9/,N,42.677273,42.982460,0,608,5
6,525.000000,-175.000000,9/-10/10/-4/N/N/,9/-10/10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/10/-4/,8,2.518480,7.916563,5,2,5.092416,5.537678,66.014259,N,10/-4/10/-4/10/-4/,N,15.816927,59.501434,1,1530,5
6,325.000000,25.000000,-8/1/10/-1/N/N/,-8/1/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/-1/,8,11.620672,16.271584,9,5,0.000000,4.034291,92.264542,7/0/8/0/9/0/10/0/10/-1/,7/0/10/-1/6/0/,N,7.336016,39.127972,1,1257,9
6,525.000000,-75.000000,9/-7/10/-2/8/3/,9/-7/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,16.014353,22.353212,9,5,0.000000,6.451580,82.058159,11/-2/11/-1/11/0/10/0/9/0/9/1/9/2/9/3/8/3/,11/-2/8/3/10/-2/,N,0.000000,27.667755,1,647,9
6,475.000000,-275.000000,9/-6/10/-2/11/-11/,9/-6/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,11.620672,22.150213,8,5,0.000000,9.860708,68.966057,10/-6/10/-7/10/-8/10/-9/10/-10/10/-11/11/-11/,10/-6/11/-11/9/-6/,N,0.000000,25.737339,1,15,8
6,525.000000,-325.000000,9/-7/10/-2/N/N/,9/-7/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,8.199984,11.886127,5,5,0.000000,9.785373,78.620995,10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,10/-6/10/-2/10/-7/,N,31.171261,37.211674,0,589,5
6,525.000000,-325.000000,9/-7/10/-2/N/N/,9/-7/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,6.601728,18.223236,10,5,0.000000,3.335614,80.848892,10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,10/-6/10/-2/10/-7/,N,73.392738,77.820488,0,2055,10
6,-325.000000,75.000000,-7/1/-9/1/N/N/,-7/1/-7/0/-8/0/-9/0/-9/1/,8,15.152161,18.719482,10,1,4.283184,11.978245,97.024239,N,-7/1/-7/1/-7/1/,N,24.032032,45.392067,0,10,10
6,575.000000,-475.000000,9/-7/10/-2/N/N/,9/-7/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,0.799088,11.419145,7,5,0.000000,3.128832,70.286560,10/-10/10/-9/10/-8/10/-7/9/-7/,10/-10/9/-7/11/-10/,N,8.199984,13.850273,0,76,7
6,125.000000,425.000000,0/5/2/8/N/N/,0/5/0/6/0/7/1/7/2/7/2/8/,8,5.911536,12.101698,6,2,0.799088,9.182335,69.708916,N,2/8/2/8/2/8/,N,11.523600,30.823154,1,93,6
6,525.000000,-25.000000,10/-1/10/-1/N/N/,10/-1/,8,15.152161,19.066227,5,1,9.968512,10.845315,56.589302,N,10/-1/10/-1/10/-1/,N,0.799088,65.388618,1,2848,5
6,575.000000,-125.000000,9/-7/10/-2/N/N/,9/-7/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,0.799088,7.188967,7,5,0.000000,5.282528,92.770294,11/-2/10/-2/,11/-2/10/-2/11/-3/,N,24.032032,50.359207,0,1227,7
6,475.000000,-275.000000,9/-6/10/-2/N/N/,9/-6/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,11.620672,14.509773,7,1,3.407376,6.690280,82.246338,N,9/-6/9/-6/9/-6/,N,17.741104,62.419632,0,1125,7
6,575.000000,-325.000000,10/-3/10/-2/11/-7/,10/-3/11/-3/11/-2/10/-2/,8,5.092416,21.314360,7,3,1.571424,4.880126,51.416447,N,11/-7/11/-7/11/-7/,N,7.336016,66.259567,0,1867,7
6,-75.000000,275.000000,-4/1/-2/5/N/N/,-4/1/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/-1/5/-2/5/,8,6.601728,19.144924,10,2,5.092416,7.741534,89.032784,N,-2/5/-2/5/-2/5/,N,12.428431,62.249878,1,34,10
6,525.000000,-125.000000,10/-3/10/-2/N/N/,10/-3/11/-3/11/-2/10/-2/,8,13.301840,19.366018,6,5,0.000000,11.890440,60.036438,11/-3/11/-2/10/-2/,11/-3/10/-2/10/-3/,N,42.677273,63.029987,0,733,6
6,525.000000,-75.000000,9/-7/10/-2/N/N/,9/-7/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/10/-2/,8,0.000000,6.173437,7,2,1.571424,9.463437,97.294380,N,10/-2/10/-2/10/-2/,N,37.305546,71.218094,0,1008,7
6,575.000000,25.000000,10/-4/12/-2/8/2/,10/-4/11/-4/11/-3/11/-2/12/-2/,8,6.601728,22.818703,9,5,0.000000,5.465165,82.105438,10/0/9/0/9/1/9/2/8/2/,10/0/8/2/11/0/,N,3.407376,60.656372,1,1685,9
6,575.000000,25.000000,10/-3/10/-2/N/N/,10/-3/11/-3/11/-2/10/-2/,8,0.000000,9.272453,10,5,0.000000,8.593472,52.917374,11/-1/11/-2/11/-3/10/-3/,11/-1/10/-3/11/0/,N,19.236591,33.744797,0,412,10
6,-25.000000,-1175.000000,-10/-11/17/-23/N/N/,-10/-11/-11/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/16/-24/17/-24/17/-23/,8,8.991344,15.405437,8,5,0.000000,5.033205,91.359680,-1/-23/-1/-22/-2/-22/-3/-22/-4/-22/-4/-21/-5/-21/-5/-20/-6/-20/-6/-19/-7/-19/-8/-19/-8/-18/-9/-18/-9/-17/-10/-17/-10/-16/-10/-15/-11/-15/-11/-14/-12/-14/-12/-13/-12/-12/-12/-11/-11/-11/-10/-11/,-1/-23/-10/-11/-1/-24/,N,30.209244,51.583504,1,48,8
6,525.000000,-75.000000,10/-3/10/-2/N/N/,10/-3/11/-3/11/-2/10/-2/,8,5.911536,13.849144,10,2,4.283184,5.988623,94.401352,N,10/-2/10/-2/10/-2/,N,39.184685,53.545044,0,1250,10
6,575.000000,-25.000000,10/-3/10/-2/8/2/,10/-3/11/-3/11/-2/10/-2/,8,6.601728,12.657853,10,5,0.000000,5.991775,74.920097,11/0/10/0/9/0/9/1/9/2/8/2/,11/0/8/2/11/-1/,N,2.518480,74.204880,1,1773,10
6,525.000000,-75.000000,10/-3/10/-2/N/N/,10/-3/11/-3/11/-2/10/-2/,8,3.407376,10.587181,9,2,0.799088,3.056683,52.548805,N,10/-2/10/-2/10/-2/,N,28.940189,46.779633,0,2216,9
6,525.000000,175.000000,10/3/10/3/N/N/,10/3/,8,20.157391,23.135727,5,2,0.000000,3.529402,66.166595,N,10/3/10/3/10/3/,N,28.751999,57.858177,0,5969,5
6,575.000000,-475.000000,11/-9/12/-2/11/-10/,11/-9/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/12/-2/,8,18.562096,22.122217,6,3,2.518480,10.123569,50.312107,N,11/-10/11/-10/11/-10/,N,5.911536,72.894508,0,803,6
6,75.000000,425.000000,0/5/1/8/N/N/,0/5/0/6/0/7/1/7/1/8/,8,7.336016,17.644896,5,2,2.518480,9.206575,65.301224,N,1/8/1/8/1/8/,N,48.627007,82.650864,1,33,5
6,575.000000,-375.000000,10/-3/10/-2/11/-8/,10/-3/11/-3/11/-2/10/-2/,8,7.336016,9.681725,5,3,5.092416,8.946143,83.614182,N,11/-8/11/-8/11/-8/,N,12.459488,62.418789,0,854,5
6,525.000000,-75.000000,10/-4/10/-2/N/N/,10/-4/11/-4/11/-3/11/-2/10/-2/,8,3.407376,13.673049,8,2,5.911536,7.489267,89.063370,N,10/-2/10/-2/10/-2/,N,41.645660,56.915710,0,1060,8
6,525.000000,-75.000000,10/-5/10/-2/11/-8/,10/-5/11/-5/11/-4/11/-3/11/-2/10/-2/,8,4.283184,6.764789,7,5,0.000000,8.849015,78.667473,11/-2/11/-3/11/-4/11/-5/11/-6/10/-6/10/-7/10/-8/11/-8/,11/-2/11/-8/10/-2/,N,0.000000,81.613541,1,1189,7
6,575.000000,-425.000000,11/-9/12/-2/11/-11/,11/-9/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/12/-2/,8,5.092416,8.013512,5,5,0.000000,5.498606,77.059837,10/-9/10/-10/10/-11/11/-11/,10/-9/11/-11/11/-9/,N,0.799088,52.807442,1,1180,5
6,525.000000,25.000000,1/-9/10/-1/6/1/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/11/-1/10/-1/,8,15.152161,16.697596,9,5,0.000000,7.432892,51.225227,9/0/8/0/7/0/6/0/6/1/,9/0/6/1/10/0/,N,1.571424,58.896938,1,1339,9
6,575.000000,-475.000000,11/-9/12/-2/11/-10/,11/-9/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/12/-2/,8,0.799088,7.197440,9,3,4.283184,4.403923,98.622482,N,11/-10/11/-10/11/-10/,N,7.336016,44.899715,0,1266,9
6,-25.000000,-275.000000,-10/-11/-2/5/N/N/,-10/-11/-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/-1/1/-1/2/-1/3/-1/4/-1/5/-2/5/,8,6.601728,12.413634,7,5,0.000000,6.771541,78.713654,-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/-1/1/-1/2/-1/3/-1/4/-1/5/-2/5/,-1/-5/-2/5/-1/-6/,N,63.664734,65.441635,1,13,7
6,-25.000000,275.000000,0/5/5/-1/N/N/,0/5/-1/5/-1/4/-1/3/-1/2/-1/1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/5/-1/,8,8.991344,13.270597,10,5,0.000000,3.357328,66.044502,-1/4/-1/3/-1/2/-1/1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/5/-1/,-1/4/5/-1/-1/5/,N,61.851509,64.912788,0,1422,10
6,625.000000,-225.000000,12/-5/12/-2/N/N/,12/-5/12/-4/12/-3/12/-2/,8,11.620672,20.930344,5,1,2.518480,10.206674,56.992958,N,12/-5/12/-5/12/-5/,N,5.092416,22.689795,1,4,5
6,75.000000,-425.000000,1/-9/10/-1/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/11/-1/10/-1/,8,13.301840,14.768113,9,1,2.518480,11.037753,92.262894,N,1/-9/1/-9/1/-9/,N,16.931520,24.386658,0,10,9
6,625.000000,-75.000000,12/-5/12/-2/5/1/,12/-5/12/-4/12/-3/12/-2/,8,1.571424,14.055836,9,5,0.000000,10.882065,55.118511,12/-1/12/0/11/0/10/0/9/0/8/0/7/0/6/0/5/0/5/1/,12/-1/5/1/12/-2/,N,0.000000,45.144749,1,582,9
6,625.000000,-75.000000,12/-2/12/-2/N/N/,12/-2/,8,5.911536,21.918873,8,2,7.336016,10.271607,82.781189,N,12/-2/12/-2/12/-2/,N,11.003952,41.186089,1,571,8
6,425.000000,125.000000,12/-5/12/-2/8/2/,12/-5/12/-4/12/-3/12/-2/,8,3.407376,13.876907,8,3,7.336016,11.091990,73.442596,N,8/2/8/2/8/2/,N,8.199984,12.484031,0,7,8
6,625.000000,-225.000000,12/-5/12/-2/N/N/,12/-5/12/-4/12/-3/12/-2/,8,11.620672,16.341028,10,1,0.000000,4.045207,88.184555,N,12/-5/12/-5/12/-5/,N,16.931520,27.835369,0,1283,10
6,625.000000,25.000000,12/-5/12/-2/6/1/,12/-5/12/-4/12/-3/12/-2/,8,0.000000,13.046257,9,5,0.000000,7.316410,93.727882,11/0/10/0/9/0/8/0/7/0/6/0/6/1/,11/0/6/1/12/0/,N,2.518480,71.224617,1,1624,9
6,625.000000,75.000000,12/1/12/1/N/N/,12/1/,8,12.459488,13.709154,5,1,3.407376,7.123037,79.369278,N,12/1/12/1/12/1/,N,0.000000,25.704788,1,16,5
6,625.000000,-225.000000,12/-5/12/-2/N/N/,12/-5/12/-4/12/-3/12/-2/,8,5.092416,7.277083,8,5,0.000000,5.361247,68.946480,12/-4/12/-3/12/-2/,12/-4/12/-2/12/-5/,N,20.944447,23.109062,0,468,8
6,525.000000,125.000000,12/1/12/1/10/2/,12/1/,8,9.968512,10.087185,6,3,1.571424,4.348080,85.763123,N,10/2/10/2/10/2/,N,6.601728,29.070772,0,1446,6
6,825.000000,-1125.000000,-27/12/16/-23/1/-20/,-27/12/-26/12/-26/11/-26/10/-26/9/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-11/-5/-11/-6/-11/-7/-11/-8/-11/-9/-11/-10/-11/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/16/-24/16/-23/,8,16.931520,17.636944,5,5,0.000000,5.316599,59.558475,16/-24/15/-24/14/-24/13/-24/12/-24/11/-24/10/-24/9/-24/8/-24/7/-24/6/-24/5/-24/4/-24/3/-24/2/-24/1/-24/0/-24/-1/-24/-1/-23/-1/-22/0/-22/1/-22/1/-21/1/-20/,16/-24/1/-20/16/-23/,N,0.000000,62.445484,1,277,5
6,-625.000000,25.000000,-13/0/6/-1/N/N/,-13/0/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,6.601728,17.966093,6,1,6.601728,7.564229,69.442818,N,-13/0/-13/0/-13/0/,N,20.157391,82.300278,0,279,6
6,525.000000,25.000000,-14/-1/16/-4/N/N/,-14/-1/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/12/-3/13/-3/14/-3/15/-3/16/-3/16/-4/,8,19.236591,21.976513,8,5,0.000000,7.566091,75.943390,11/0/11/-1/11/-2/11/-3/12/-3/13/-3/14/-3/15/-3/16/-3/16/-4/,11/0/16/-4/10/0/,N,0.000000,75.914696,1,684,8
6,325.000000,-25.000000,-14/-9/6/-1/N/N/,-14/-9/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,6.601728,9.100279,7,2,8.199984,11.979215,54.582573,N,6/-1/6/-1/6/-1/,N,19.820656,54.869686,1,1265,7
6,625.000000,-225.000000,12/-5/12/-2/N/N/,12/-5/12/-4/12/-3/12/-2/,8,6.601728,6.652331,9,1,3.407376,4.272886,76.900063,N,12/-5/12/-5/12/-5/,N,18.562096,38.258106,0,1469,9
