OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/HAS_HOME/HAS_WORK_PLACE/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY
6,-75.000000,117.388885,-6/-10/-8/1/N/N/,-6/-10/-5/-10/-5/-9/-5/-8/-5/-7/-5/-6/-5/-5/-4/-5/-4/-4/-4/-3/-4/-2/-4/-1/-4/0/-4/1/-5/1/-6/1/-6/0/-7/0/-8/0/-8/1/,15,0.000000,6.375553,8,4,0.000000,11.258780,58.564186,-6/-10/-5/-10/-5/-9/-5/-8/-5/-7/-5/-6/-5/-5/-4/-5/-4/-4/-4/-3/-4/-2/-4/-1/-4/0/-4/1/-3/1/,-2/1/3/2/-6/-10/-2/2/,N,6.031473,59.097599,0,280
6,-275.000000,-475.000000,-6/-10/-8/1/N/N/,-6/-10/-5/-10/-5/-9/-5/-8/-5/-7/-5/-6/-5/-5/-4/-5/-4/-4/-4/-3/-4/-2/-4/-1/-4/0/-4/1/-5/1/-6/1/-6/0/-7/0/-8/0/-8/1/,14,0.000000,10.335947,6,1,4.262022,8.106222,73.174034,N,-6/-10/N/N/N/N/-6/-10/,N,18.884977,53.895374,0,542
6,-275.000000,-475.000000,-6/-10/-5/-4/N/N/,-6/-10/-5/-10/-5/-9/-5/-8/-5/-7/-5/-6/-5/-5/-5/-4/,14,0.000000,9.759781,7,1,4.972428,8.120710,72.854790,N,-6/-10/N/N/N/N/-6/-10/,N,18.330362,22.835751,0,239
6,-275.000000,-425.000000,-6/-9/-5/-4/N/N/,-6/-9/-5/-9/-5/-8/-5/-7/-5/-6/-5/-5/-5/-4/,14,0.000000,8.969122,8,1,5.639407,10.641375,95.041229,N,-6/-9/N/N/N/N/-6/-9/,N,16.802418,55.004879,0,668
6,-425.000000,325.000000,-9/6/-6/13/N/N/,-9/6/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-6/10/-6/11/-6/12/-6/13/,14,0.000000,18.820602,6,1,3.012904,5.415967,54.205116,N,-9/6/N/N/N/N/-9/6/,N,10.275321,37.258179,0,332
6,-225.000000,-285.776794,-6/-9/-5/-4/N/N/,-6/-9/-5/-9/-5/-8/-5/-7/-5/-6/-5/-5/-5/-4/,15,0.000000,7.837218,10,5,0.000000,11.643085,97.396614,-5/-5/-5/-4/,-5/-6/-6/-9/-5/-4/-5/-6/,N,23.472799,65.268509,0,648
6,-425.000000,325.000000,-9/6/-6/13/N/N/,-9/6/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-6/10/-6/11/-6/12/-6/13/,14,0.000000,19.288322,10,1,4.554490,9.821484,72.775772,N,-9/6/N/N/N/N/-9/6/,N,2.432208,60.500397,1,384
6,-275.000000,-275.000000,-6/-6/-5/-3/N/N/,-6/-6/-5/-6/-5/-5/-4/-5/-4/-4/-4/-3/-5/-3/,14,0.000000,14.163806,8,1,9.509093,10.471766,79.403328,N,-6/-6/N/N/N/N/-6/-6/,N,20.488853,69.748047,0,711
6,-200.663147,-175.000000,-6/-7/-5/-4/2/4/,-6/-7/-5/-7/-5/-6/-5/-5/-5/-4/,15,0.000000,6.097943,6,6,0.000000,11.461413,68.353287,-4/-3/-4/-2/-4/-1/-4/0/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/1/4/2/4/,-4/-4/-5/-4/2/4/-5/-4/,N,0.402716,39.647430,0,211
6,-225.000000,-175.000000,-6/-6/-5/-4/N/N/,-6/-6/-5/-6/-5/-5/-5/-4/,14,0.000000,8.730966,6,2,2.930718,3.041117,98.123962,N,-5/-4/N/N/N/N/-5/-4/,N,32.043674,74.516602,0,2944
6,25.000000,125.000000,-13/-13/-17/-7/2/2/,-13/-13/-14/-13/-14/-12/-14/-11/-14/-10/-14/-9/-14/-8/-14/-7/-15/-7/-16/-7/-17/-7/,15,0.000000,23.165903,10,6,0.000000,4.755727,90.467278,2/2/,1/2/-17/-7/2/2/0/2/,N,13.950547,17.050259,0,286
6,-675.000000,-482.484833,-15/-12/-5/-3/N/N/,-15/-12/-14/-12/-14/-11/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-5/-1/-4/-1/-4/-2/-4/-3/-5/-3/,15,0.000000,22.683283,6,5,0.000000,4.550316,50.226757,-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-5/-1/-4/-1/-4/-2/-4/-3/-5/-3/,-14/-10/-15/-12/-5/-3/-14/-10/,N,7.014479,35.394859,1,187
6,-325.000000,682.924744,-11/8/-7/16/N/N/,-11/8/-11/7/-10/7/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-6/10/-6/11/-6/12/-7/12/-7/13/-7/14/-7/15/-7/16/,15,0.000000,9.484097,7,5,0.000000,5.076092,91.533096,-7/15/-7/16/,-7/14/-11/8/-7/16/-7/13/,N,22.726301,64.540680,0,513
6,-275.000000,-225.000000,-6/-5/-5/-3/N/N/,-6/-5/-5/-5/-4/-5/-4/-4/-4/-3/-5/-3/,14,0.000000,15.355040,7,1,8.247478,10.364734,66.630714,N,-6/-5/N/N/N/N/-6/-5/,N,6.671403,54.858257,1,721
6,-275.000000,32.326569,-13/-13/10/4/N/N/,-13/-13/-14/-13/-14/-12/-14/-11/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/5/3/5/4/6/4/7/4/8/4/9/4/10/4/,15,0.000000,19.276302,10,5,0.000000,7.316145,56.374714,-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/5/3/5/4/6/4/7/4/8/4/9/4/10/4/,-6/1/-13/-13/10/4/-6/0/,N,60.079609,76.638603,0,153
6,-625.000000,725.000000,-13/14/-16/10/N/N/,-13/14/-13/13/-13/12/-13/11/-14/11/-15/11/-16/11/-16/10/,14,0.000000,6.104889,5,1,6.374958,10.858794,69.676559,N,-13/14/N/N/N/N/-13/14/,N,25.832052,39.322601,0,64
6,-325.000000,825.000000,-8/8/-7/16/N/N/,-8/8/-8/7/-7/7/-6/7/-6/8/-6/9/-6/10/-6/11/-6/12/-7/12/-7/13/-7/14/-7/15/-7/16/,14,0.000000,23.782948,6,2,6.374958,10.971882,50.260750,N,-7/16/N/N/N/N/-7/16/,N,4.488925,52.344353,1,153
6,-242.460403,325.000000,-14/14/-12/10/N/N/,-14/14/-14/13/-14/12/-14/11/-13/11/-12/11/-12/10/,15,0.000000,17.143326,9,4,0.000000,5.307472,98.869820,-14/14/-14/13/-14/12/-14/11/-13/11/-12/11/-11/11/-10/11/-9/11/-8/11/-7/11/-6/11/-6/10/-6/9/-6/8/-6/7/,-6/6/4/4/-14/14/-5/6/,N,8.457575,28.914324,0,303
6,-325.000000,475.000000,-8/6/-7/9/N/N/,-8/6/-8/7/-7/7/-6/7/-6/8/-6/9/-7/9/,14,0.000000,21.573090,7,2,4.057404,8.221215,51.117500,N,-7/9/N/N/N/N/-7/9/,N,10.343689,63.527813,1,416
6,-225.000000,-75.000000,-11/14/-12/10/-5/-2/,-11/14/-11/13/-11/12/-11/11/-12/11/-12/10/,14,0.000000,6.011008,10,3,3.055605,3.544037,80.776215,N,-5/-2/N/N/N/N/-5/-2/,N,13.603563,26.297764,0,407
6,375.000000,725.000000,7/14/-2/16/N/N/,7/14/7/15/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-2/15/-2/16/,14,0.000000,17.973948,6,1,7.944264,8.310381,70.268158,N,7/14/N/N/N/N/7/14/,N,11.501166,43.704506,1,166
6,125.000000,275.000000,-15/-10/-5/-2/2/5/,-15/-10/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,14,0.000000,18.016888,7,3,4.386229,9.906429,61.190628,N,2/5/N/N/N/N/2/5/,N,11.222040,80.077522,0,515
6,425.000000,825.000000,8/16/-4/15/N/N/,8/16/8/15/7/15/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-4/15/,14,0.000000,13.453482,10,1,0.129962,7.599991,70.783470,N,8/16/N/N/N/N/8/16/,N,19.895775,22.474552,0,124
6,-125.000000,731.114624,10/16/1/7/N/N/,10/16/10/15/9/15/8/15/7/15/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-3/14/-4/14/-5/14/-6/14/-7/14/-7/13/-7/12/-6/12/-6/11/-6/10/-6/9/-6/8/-6/7/-6/6/-5/6/-5/5/-5/4/-5/3/-4/3/-4/2/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/1/4/1/5/1/6/1/7/,15,0.000000,10.922003,3,5,0.000000,11.347390,81.584503,-4/14/-5/14/-6/14/-7/14/-7/13/-7/12/-6/12/-6/11/-6/10/-6/9/-6/8/-6/7/-6/6/-5/6/-5/5/-5/4/-5/3/-4/3/-4/2/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/1/4/1/5/1/6/1/7/,-3/14/10/16/1/7/-3/14/,N,11.748780,36.872643,1,55
6,-275.000000,-225.000000,-6/-5/-5/-3/N/N/,-6/-5/-5/-5/-4/-5/-4/-4/-4/-3/-5/-3/,14,0.000000,7.035724,10,1,1.721244,8.766329,57.628689,N,-6/-5/N/N/N/N/-6/-5/,N,41.830177,61.294727,0,772
6,-575.000000,725.000000,-12/14/-16/10/N/N/,-12/14/-12/13/-12/12/-12/11/-13/11/-14/11/-15/11/-16/11/-16/10/,14,0.000000,11.011919,6,1,2.930718,4.973107,51.439861,N,-12/14/N/N/N/N/-12/14/,N,63.603024,78.435677,0,410
6,375.000000,725.000000,7/14/-2/14/N/N/,7/14/7/15/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-2/15/-2/14/,14,0.000000,19.855751,10,1,2.598081,11.688849,57.099453,N,7/14/N/N/N/N/7/14/,N,72.580406,73.255424,0,144
6,-156.890335,75.000000,-15/-9/-5/-2/N/N/,-15/-9/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,15,0.000000,12.112106,10,4,0.000000,11.886147,79.188103,-15/-9/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/,-4/1/2/5/-15/-9/-4/1/,N,6.031473,37.468834,0,173
6,-175.000000,775.000000,9/14/-3/16/-4/15/,9/14/9/15/8/15/7/15/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-3/16/,14,0.000000,17.719677,9,3,7.518196,11.355550,94.058701,N,-4/15/N/N/N/N/-4/15/,N,1.063549,71.545776,0,172
6,-225.000000,230.127960,6/16/-4/15/3/2/,6/16/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-4/15/,15,0.000000,22.734261,5,6,0.000000,5.460416,67.290466,-5/3/-4/3/-4/2/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/3/2/,-5/4/-4/15/3/2/-5/4/,N,11.501166,42.333664,0,171
6,-675.000000,-267.982117,-15/-9/-5/-2/N/N/,-15/-9/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,15,0.000000,19.133759,8,5,0.000000,4.026904,81.058540,-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,-14/-5/-15/-9/-5/-2/-14/-6/,N,16.659170,33.988968,0,540
6,155.080765,175.000000,-14/-3/10/4/N/N/,-14/-3/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/5/3/5/4/6/4/7/4/8/4/9/4/10/4/,15,0.000000,18.086636,9,4,0.000000,4.774678,75.064392,-14/-3/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/,2/3/10/4/-14/-3/3/3/,N,59.358791,80.492538,0,525
6,-225.000000,-75.000000,-15/-10/-5/-2/N/N/,-15/-10/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,14,0.000000,12.830767,5,2,1.599375,6.770275,95.589157,N,-5/-2/N/N/N/N/-5/-2/,N,33.268547,64.241364,0,685
6,-46.393604,125.000000,-15/-3/10/4/N/N/,-15/-3/-15/-4/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/5/3/5/4/6/4/7/4/8/4/9/4/10/4/,15,0.000000,23.068712,8,4,0.000000,4.178214,53.123310,-15/-3/-15/-4/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/,-2/2/10/4/-15/-3/-1/2/,N,9.687777,69.657486,1,401
6,-225.000000,-75.000000,-15/-10/-5/-2/N/N/,-15/-10/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,14,0.000000,10.857801,10,2,5.722816,6.062136,77.754410,N,-5/-2/N/N/N/N/-5/-2/,N,48.731083,69.817642,0,689
6,-22.286840,125.000000,-13/-10/-5/-3/0/3/,-13/-10/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-5/-1/-4/-1/-4/-2/-4/-3/-5/-3/,15,0.000000,14.384902,6,6,0.000000,11.972272,63.659317,0/3/,0/2/-5/-3/0/3/-1/2/,N,6.888650,42.304050,0,193
6,-625.000000,-325.000000,-13/-7/10/4/N/N/,-13/-7/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/5/3/5/4/6/4/7/4/8/4/9/4/10/4/,14,0.000000,22.232426,9,1,2.223287,8.829895,92.126175,N,-13/-7/N/N/N/N/-13/-7/,N,20.903505,32.264713,0,160
6,-225.000000,272.730286,-10/14/-16/10/0/5/,-10/14/-10/13/-10/12/-10/11/-11/11/-12/11/-13/11/-14/11/-15/11/-16/11/-16/10/,15,0.000000,23.070103,7,6,0.000000,11.320727,53.254875,-5/3/-4/3/-4/2/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/1/4/1/5/0/5/,-5/4/-16/10/0/5/-5/5/,N,16.611320,41.297073,0,127
6,-596.485596,-175.000000,-13/-7/10/4/N/N/,-13/-7/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/5/3/5/4/6/4/7/4/8/4/9/4/10/4/,15,0.000000,22.265020,5,4,0.000000,8.764570,80.967300,-13/-7/-14/-7/-14/-6/-14/-5/-14/-4/,-13/-4/10/4/-13/-7/-12/-4/,N,7.310795,83.832169,1,438
6,-837.285889,625.000000,-19/13/-16/10/N/N/,-19/13/-19/12/-18/12/-17/12/-16/12/-16/11/-16/10/,15,0.000000,12.502124,10,4,0.000000,11.183187,94.534561,-19/13/-19/12/,-18/12/-4/15/-19/13/-17/12/,N,9.256208,69.433151,0,223
6,-675.000000,-299.173615,-13/-8/-5/-3/N/N/,-13/-8/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-5/-1/-4/-1/-4/-2/-4/-3/-5/-3/,15,0.000000,11.806568,8,5,0.000000,8.742785,72.536987,-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-5/-1/-4/-1/-4/-2/-4/-3/-5/-3/,-14/-6/-13/-8/-5/-3/-14/-6/,N,33.299366,43.309280,0,190
6,225.000000,225.000000,-13/-8/-17/-7/4/4/,-13/-8/-14/-8/-14/-7/-15/-7/-16/-7/-17/-7/,14,0.000000,19.795065,8,3,6.803887,11.069695,56.914452,N,4/4/N/N/N/N/4/4/,N,27.465527,41.305092,0,214
6,-325.000000,475.000000,-11/14/-12/10/-7/9/,-11/14/-11/13/-11/12/-11/11/-12/11/-12/10/,14,0.000000,10.497782,9,3,5.225015,7.187772,56.535587,N,-7/9/N/N/N/N/-7/9/,N,8.596251,49.566662,0,327
6,-225.000000,-75.000000,-13/-6/-5/-2/N/N/,-13/-6/-13/-5/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,14,0.000000,12.370178,6,2,1.316909,3.104429,90.489510,N,-5/-2/N/N/N/N/-5/-2/,N,26.094004,74.288101,0,1518
6,-625.000000,-375.000000,-13/-8/-17/-7/N/N/,-13/-8/-14/-8/-14/-7/-15/-7/-16/-7/-17/-7/,14,0.000000,20.183924,9,1,2.930718,5.988867,61.202778,N,-13/-8/N/N/N/N/-13/-8/,N,26.895452,66.422554,0,960
6,-15.654026,125.000000,-13/-7/-5/-2/2/2/,-13/-7/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,15,0.000000,6.234661,8,6,0.000000,3.849882,71.913132,1/2/2/2/,0/2/-5/-2/2/2/-1/2/,N,5.514317,30.257299,0,380
6,-512.975952,-125.000000,-13/-6/-5/-2/N/N/,-13/-6/-13/-5/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,15,0.000000,9.957915,6,4,0.000000,3.932952,84.846313,-13/-6/-13/-5/-13/-4/-12/-4/-12/-3/,-11/-3/-5/-2/-13/-6/-11/-3/,N,0.802055,35.264107,1,961
6,-225.000000,200.322296,7/16/10/14/0/3/,7/16/7/15/8/15/9/15/10/15/10/14/,15,0.000000,14.786292,10,6,0.000000,3.620508,50.086166,-4/3/-4/2/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/0/3/,-5/3/10/14/0/3/-5/4/,N,30.771427,41.903996,0,216
6,-825.000000,-325.000000,-13/-12/-17/-7/-17/-7/,-13/-12/-14/-12/-14/-11/-14/-10/-14/-9/-14/-8/-14/-7/-15/-7/-16/-7/-17/-7/,14,0.000000,23.801067,8,3,1.931494,6.321373,79.660629,N,-17/-7/N/N/N/N/-17/-7/,N,0.040904,83.410347,0,1034
6,-475.000000,413.803131,-10/8/-7/9/N/N/,-10/8/-10/7/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-7/9/,15,0.000000,21.013186,8,5,0.000000,10.577159,50.769691,-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-7/9/,-10/7/-10/8/-7/9/-10/8/,N,19.614676,29.250593,0,94
6,22.347393,775.000000,5/16/-1/16/N/N/,5/16/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-1/16/,15,0.000000,8.493359,9,5,0.000000,11.212325,62.238533,-1/16/,-1/15/5/16/-1/16/0/15/,N,44.113777,52.042328,0,113
6,-675.000000,-499.005463,-13/-13/10/4/N/N/,-13/-13/-14/-13/-14/-12/-14/-11/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/5/3/5/4/6/4/7/4/8/4/9/4/10/4/,15,0.000000,21.668074,7,4,0.000000,5.579986,90.463036,-13/-13/-14/-13/-14/-12/,-14/-11/5/5/-13/-13/-14/-10/,N,18.330362,53.535431,0,295
6,-275.000000,-12.815710,-13/-10/-17/-7/N/N/,-13/-10/-14/-10/-14/-9/-14/-8/-14/-7/-15/-7/-16/-7/-17/-7/,15,0.000000,13.629705,9,4,0.000000,8.299639,76.751221,-13/-10/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/,-6/-1/0/3/-13/-10/-6/-1/,N,6.159185,19.927570,0,208
6,-625.000000,-575.000000,-13/-12/-17/-7/N/N/,-13/-12/-14/-12/-14/-11/-14/-10/-14/-9/-14/-8/-14/-7/-15/-7/-16/-7/-17/-7/,14,0.000000,13.598386,6,1,4.511604,7.402918,66.385292,N,-13/-12/N/N/N/N/-13/-12/,N,11.084743,30.269230,0,219
6,-275.000000,-10.816313,-15/-3/10/4/N/N/,-15/-3/-15/-4/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/5/3/5/4/6/4/7/4/8/4/9/4/10/4/,15,0.000000,23.332928,5,4,0.000000,9.688066,61.643219,-15/-3/-15/-4/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/,-6/-1/10/4/-15/-3/-6/-1/,N,11.334659,83.503151,1,372
6,-675.000000,-125.000000,-14/-3/-17/-7/N/N/,-14/-3/-14/-4/-14/-5/-14/-6/-14/-7/-15/-7/-16/-7/-17/-7/,14,0.000000,21.394806,9,1,11.041465,11.660365,66.914009,N,-14/-3/N/N/N/N/-14/-3/,N,3.427842,66.868225,1,564
6,275.000000,75.000000,-15/-3/-17/-7/5/1/,-15/-3/-15/-4/-14/-4/-14/-5/-14/-6/-14/-7/-15/-7/-16/-7/-17/-7/,14,0.000000,12.286909,8,3,1.639942,11.178764,58.252171,N,5/1/N/N/N/N/5/1/,N,28.429970,50.726463,0,379
6,492.602325,775.000000,5/16/10/14/N/N/,5/16/5/15/6/15/7/15/8/15/9/15/10/15/10/14/,15,0.000000,20.731892,8,4,0.000000,6.213528,52.047432,5/16/5/15/6/15/7/15/8/15/,9/15/10/14/5/16/9/15/,N,34.513615,78.827972,0,294
6,-82.107475,775.000000,3/16/-3/16/N/N/,3/16/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-3/16/,15,0.000000,21.322296,5,5,0.000000,9.243521,82.093376,-3/16/,-3/15/3/16/-3/16/-2/15/,N,16.514490,63.520664,0,180
6,-225.000000,-75.000000,-13/-12/-5/-2/N/N/,-13/-12/-14/-12/-14/-11/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-5/-2/,14,0.000000,18.459867,10,2,8.247478,8.275986,75.793106,N,-5/-2/N/N/N/N/-5/-2/,N,15.683523,45.692402,1,181
6,525.000000,225.000000,-15/-12/10/4/N/N/,-15/-12/-14/-12/-14/-11/-14/-10/-14/-9/-14/-8/-14/-7/-14/-6/-14/-5/-14/-4/-13/-4/-12/-4/-12/-3/-11/-3/-10/-3/-9/-3/-8/-3/-7/-3/-7/-2/-6/-2/-6/-1/-6/0/-6/1/-5/1/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/5/3/5/4/6/4/7/4/8/4/9/4/10/4/,14,0.000000,13.191292,10,2,3.551979,11.197692,86.808929,N,10/4/N/N/N/N/10/4/,N,0.397142,60.310905,1,116
6,521.381470,775.000000,1/14/10/14/N/N/,1/14/1/15/2/15/3/15/4/15/5/15/6/15/7/15/8/15/9/15/10/15/10/14/,15,0.000000,11.993923,10,4,0.000000,8.422669,84.902000,1/14/1/15/2/15/3/15/4/15/5/15/6/15/7/15/8/15/,9/15/10/14/1/14/10/15/,N,38.899860,77.209145,0,268
6,7.456052,775.000000,6/14/-1/16/N/N/,6/14/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-1/16/,15,0.000000,7.102138,8,5,0.000000,3.916767,99.342850,-1/16/,-1/15/6/14/-1/16/0/15/,N,11.960315,20.950172,0,71
6,0.000000,0.000000,N/N/N/N/N/N/,N,0,8.952187,20.501431,3,0,0.000000,7.725177,59.268867,N,N/N/N/N/N/N/0/0/,N,0.000000,70.816849,0,94
6,-75.000000,-425.000000,-2/-9/N/N/N/N/,N,12,9.558456,10.179569,3,1,0.000000,8.444046,71.559860,N,N/N/N/N/N/N/-2/-9/,N,4.057404,13.152992,1,-3
6,-275.000000,443.348694,-21/13/-15/12/2/2/,-21/13/-21/12/-20/12/-19/12/-18/12/-17/12/-16/12/-15/12/,15,0.000000,19.279936,5,6,0.000000,8.073999,88.896927,-6/7/-6/6/-5/6/-5/5/-5/4/-5/3/-4/3/-4/2/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/2/2/,-6/8/-15/12/2/2/-6/8/,N,6.888650,17.444248,0,133
6,0.000000,0.000000,N/N/N/N/N/N/,N,0,9.644013,15.564470,1,0,0.000000,7.424774,58.785069,N,N/N/N/N/N/N/0/0/,N,0.000000,25.639954,0,96
